timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1587696354033,647,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-36,,true,,604,274,701,701,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,59
1587696354034,646,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-37,,true,,604,274,700,700,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,58
1587696354037,643,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-47,,true,,604,274,703,703,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,49
1587696354031,649,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-31,,true,,604,274,703,703,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,58
1587696354048,1120,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-70,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,58
1587696354099,1069,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-137,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,44
1587696354040,1138,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-55,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,57
1587696354032,1146,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-33,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,62
1587696354022,1156,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-6,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,79
1587696354066,1112,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-89,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,47
1587696354049,1129,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-73,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,60
1587696354035,1143,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-41,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,55
1587696354038,1140,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-49,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,50
1587696354101,1077,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-123,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,45
1587696354035,1143,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-40,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,52
1587696354025,1153,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-16,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,75
1587696354041,1137,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-57,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,44
1587696354018,1160,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-5,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,83
1587696354047,1292,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-69,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,55
1587696354037,1302,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-46,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,58
1587696354027,1312,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-19,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,65
1587696354045,1294,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-65,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,52
1587696354038,1302,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-51,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,49
1587696354043,1297,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-63,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,64
1587696354029,1311,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-26,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,73
1587696354030,1310,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-30,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,63
1587696354035,1305,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-42,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,70
1587696354038,1302,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-50,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,51
1587696354028,1312,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-22,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,66
1587696354019,1321,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-9,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,84
1587696354036,1304,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-45,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,61
1587696354046,1295,HEAD /api/Messages/List,200,OK,Scenario - 1K 1-66,,true,,604,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,0,KEVINGAO-Z840,0,53
1587696354240,2191,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-281,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354558,1873,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-609,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354483,1948,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-534,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354556,1875,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-608,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354542,1889,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-593,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354506,1925,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-557,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354246,2186,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-290,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,36
1587696354519,1914,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-571,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354347,2086,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-399,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354471,1962,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-522,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354522,1911,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-574,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,35
1587696354554,1879,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-605,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354574,1859,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-625,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,67
1587696354382,2052,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-433,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354535,1899,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-586,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354523,1911,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-575,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,45
1587696354365,2069,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-416,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354499,1935,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-550,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354446,1989,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-498,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354454,1981,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-506,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354307,2128,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-357,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354454,1981,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-505,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354404,2031,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-456,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354495,1940,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-547,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354449,1986,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-500,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354412,2024,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-464,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,44
1587696354508,1928,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-559,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354521,1915,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-572,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,37
1587696354302,2134,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-351,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354546,1890,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-597,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354456,1980,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-507,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354299,2137,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-349,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354508,1928,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-560,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354559,1882,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-611,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354471,1965,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-523,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354407,2034,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-458,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,37
1587696354512,1929,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-563,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354395,2047,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-446,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354271,2165,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-320,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354532,1909,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-584,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354552,1889,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-602,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354527,1914,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-578,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354552,1889,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-603,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354424,2012,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-475,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,43
1587696354532,1909,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-583,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354335,2106,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-386,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,37
1587696354517,1924,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-568,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,39
1587696354527,1914,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-579,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,37
1587696354499,1943,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-551,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354383,2058,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-434,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,42
1587696354267,2169,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-305,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,40
1587696354531,1910,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-582,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354490,1952,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-541,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,41
1587696354275,2166,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-322,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,43
1587696354539,1902,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-590,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,36
1587696354571,1870,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-622,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354392,2049,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-443,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
1587696354515,1926,HEAD /api/Messages/List,502,Bad Gateway,Scenario - 1K 1-566,text,false,,398,274,1000,1000,https://csapi.azurefd.net/api/Messages/List?lat=40.7569&lon=-73.9828&precision=4&lastTimestamp=0&api-version=2020-04-15,,0,ISO-8859-1,1,1,KEVINGAO-Z840,0,38
